0.9574,0.9613,0.9384,0.9414,0.9434,0.9431,0.9466,0.9272,0.9449,0.7315,0.9450,0.9498,0.9709,0.9308
0.9784,0.9528,0.9296,0.9403,0.9082,0.9303,0.9275,0.9455,0.9143,0.7289,0.9124,0.9282,0.9636,0.9200
0.5730,0.6509,0.8945,0.9801,0.9949,0.9950,0.9793,0.9851,0.9905,0.7200,0.8986,0.6603,0.4727,0.8304
0.9676,0.9481,0.8844,0.9154,0.9031,0.9005,0.9223,0.9307,0.9095,0.7067,0.8940,0.9139,0.9500,0.9035
0.4541,0.6509,0.8995,1.0000,0.9949,0.9950,0.9689,0.9950,0.9952,0.7244,0.9309,0.7799,0.4591,0.8345
